Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bhutan,BHU,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,74238682.66039461,60413052.532450624,82998643.603115,95895490.19779713,89736027.14781049,102817800.35823561,101359215.32351968,81940967.85014495,116308206.16373894,85764723.17010224,108795109.81382819,95037728.12754375
Burundi,BUR,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,77648017.40926835,73948746.30459039,87137333.25891045,94198931.55208541,74698207.19063164,102696761.80279858,95772032.55538563,111371988.41248973,98713790.22722335,100041632.92014624,126808919.8438861,101193073.39060424
Brazil,BRA,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,58775451.377855316,62024332.57917195,59806380.88372123,53734581.42055395,54052331.831981994,54563526.2444465,60866687.485179655,84370090.48545289,67842567.30593936,73799407.11165015,68272057.21216646,74468862.82449056
Sao Tome and Principe,SAO,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,120732882.87439448,125628442.62659869,111049829.53550763,140002864.6455363,130413110.76615411,105117578.87926106,111904170.30709879,160019366.51765096,149667379.49101868,167574395.7736369,176711493.93557552,154229543.91673625
Lebanon,LEB,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,2490432503.9345055,2852269371.24862,3477426585.889921,2710543052.1574626,3403828887.36621,2729054660.5427494,2870190535.599954,,,3133092137.718536,3480192182.130202,4247594639.169997
Eritrea,ERI,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,119144886.5085709,118912055.30905731,142489483.72397262,174499039.99586087,188313170.1376054,161394946.5517775,182466231.60061133,183825043.49191433,189799064.1171834,181965996.0839179,180228199.71454674,191493914.15497178
Madagascar,MAD,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,141757641.47446603,181551454.5721966,169513673.6182458,145149621.52873248,205160831.1866194,167730699.0757053,211676006.8462875,174223776.69905838,255280651.5470516,205617258.1759608,206650443.31271675,204204098.18257916
Samoa,SAM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,728050.4398216755,747525.6297754329,809303.2706721207,884635.6345020578,939037.7542427409,898274.1292496375,1021652.5351144577,930766.5339523207,866976.7814776044,1135619.8784167753,1036663.1439305979,
Dominican Republic,DOM,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,473265502.82521164,485611957.73245025,432221710.5517223,456898460.0628328,508204795.5462579,417945460.24229956,487034616.8690035,498316999.8022234,526660849.4640959,680093100.2656881,,567812137.6038191
Papua New Guinea,PAP,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,874483233.0583196,937891365.525696,848261507.244493,724521937.5463921,881585049.1348532,1040979425.7502825,,829556160.7517829,864575970.9376234,1183033076.7582653,1120818738.6544912,1096931600.0627024
Lao PDR,LAO,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,1608032328.6194136,1395622379.2676342,1519942977.805135,1736365927.285291,1639333304.710831,1979565315.4504342,2324801463.549417,2269614876.780956,2283732437.844232,2291042393.837536,2283074543.8299375,2073391974.9993901
Honduras,HON,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,136305133.26588672,120126015.67137794,151694058.2552842,119853076.01638158,127568937.73843606,143125796.47364727,153150043.07209256,155092654.90134197,189251793.99033514,,172509640.51848692,215108299.19259617
Comoros,COM,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,152067833.89409855,,198179357.88301095,227407458.27813014,168550361.55268073,178315148.42379704,232851824.6498977,,,237191914.5702267,271137254.19625914,245413301.64124188
"Yemen, Rep.",YEM,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,166242183.91220438,148904356.60790616,188393331.38783756,190995989.99209657,201362452.68124837,239823635.82785693,250797090.60051894,220740193.52235243,229120544.30134043,243048695.65125412,251869761.3075861,304765445.6613143
Thailand,THA,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,1455328363.0858305,1405657548.5382156,1230798774.225429,1496228843.446735,1778064726.995078,1863127753.4016452,1713768645.5921798,1944444689.3428805,1536867974.9450836,1624837135.9692607,2209810639.497593,1651179687.4167676
Turkey,TUR,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,666771515.2140615,750729019.9123408,956495839.6881005,787595206.0506667,1163964460.4481187,1170258751.2532551,1114347944.3005126,1242139694.1790724,1319455697.2075305,1069321778.6239034,1395016003.3208268,1110345570.0407505
El Salvador,EL ,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,361177254.32532436,350820263.1210891,375903918.34677386,,434743957.9368711,510945585.25367284,475951888.4047927,644946670.0790514,660965231.6328382,604678335.9497706,573771902.5464932,599627065.5202962
Papua New Guinea,PAP,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,113620829.961764,119611926.1779274,159162756.1184163,135122969.3801261,123263348.74375162,,137535645.35472018,187980926.7418547,184149021.3407576,207546198.78430894,207989459.66616687,163004363.14158365
Mauritius,MAU,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,372958559.3896142,414997927.0715711,487143472.7382331,497867722.9490599,498548585.7181206,567757354.9897636,588233930.0312277,579832169.821243,640155852.8623554,555315914.1299577,709078622.172505,664983270.8354076
Samoa,SAM,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,4084539.8715437986,3989743.5172352483,4779137.711945084,5619677.252110903,3965779.6301257196,5914219.342427735,4250472.628699668,,4953601.102025501,6523351.537260347,5018647.435207007,6457689.813064483
Lesotho,LES,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,,229821861.41811728,279874505.4282329,209520783.560203,288890945.3366667,329855551.77383083,261680708.1188998,,374805759.90700287,386518423.4822868,301669499.4386564,292951567.96734583
Lebanon,LEB,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,1449111374.0715609,1478023933.718795,1402827525.550432,1787175544.6221826,1903657762.4586737,1451499973.8974574,,1821474988.0155573,1564060856.1809013,1887316598.2199438,2068863917.7622414,2088377418.345479
Zimbabwe,ZIM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,83849018.74572468,110802627.66232681,108394452.3209874,133268592.99723345,115085433.18082404,134500141.1753262,116320136.07836387,122486439.79729815,133586708.13338058,134161792.33418381,135765124.89152613,127579755.87637152
Sierra Leone,SIE,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,160852666.91310772,138898073.24958608,151088369.18550742,147363233.75233853,198239166.1831896,208199288.81800857,179701823.66801378,204948847.3495756,173258030.77041703,201767875.05626768,225575002.59115434,211295362.80363
Mauritania,MAU,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,69409685.89011225,103082906.03524704,110287711.45684907,92951707.94610067,112074550.62054718,104836027.36283632,118544753.42155096,108503803.82118323,111668650.50225037,120729883.31120698,110527392.91892901,
Serbia,SER,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,634446633.8326932,846950645.7120993,667503378.2039708,856465601.8936162,974788544.2430867,881398510.7279664,1038603948.6318722,796743269.1205678,969714201.6286591,989540747.9568708,836636327.2080677,1051857640.4512218
Cameroon,CAM,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,792003191.7661728,858804532.6576753,872885428.1509442,764675535.3980936,920672150.9967296,,896198888.5630605,1311329393.5030987,1195534700.6505456,1299824145.610422,1140980578.9459016,1218621574.585254
Ecuador,ECU,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,267694776.06558776,406621532.3016403,290600573.4270849,395522824.99084413,379736325.82378805,477525782.47911686,378248689.4322578,442829698.9938345,450211428.0541611,507711460.4267172,401854022.74783903,440505115.7148587
Papua New Guinea,PAP,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,218335112.39876696,283297742.22543687,,334273901.3218344,248684778.90006667,362755734.5618206,322450991.91232944,329110387.3472967,414522438.6615759,431792636.87085867,395864509.8421813,328324875.66958374
Fiji,FIJ,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,59919398.86481564,55211227.29561794,80441537.62979288,60335157.7605303,79734186.81764524,75685620.02150968,78465962.2562533,90762608.41185999,72610469.16500442,94362567.62148502,104327908.72855064,109990407.7921997
"Gambia, The",GAM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,75198376.91174763,105852990.63760184,97714499.53268152,126515214.45061813,126424760.5378666,,109460917.44357453,111224873.32879771,122497595.32336147,134255010.00832933,128762021.38548371,145736979.5655315
Grenada,GRE,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,116445802.85164243,134690208.0406333,131202648.05982703,129902736.41941667,131411394.75544257,153865877.48219797,180171155.94933313,170080691.31056955,136968032.09131292,,204474518.88021797,153084258.99459007
Tanzania,TAN,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,88444772.6055564,105013118.30419585,114975572.82052536,128043986.17449418,120034348.22987321,162736557.79128197,129980229.75288275,143768847.95754212,128467111.58257274,143009353.2778223,134047667.70498984,173083600.38671124
Ghana,GHA,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,277110065.97265077,225614988.81441858,291674595.9852386,258591286.7729308,270641270.90447074,281777541.1589511,347823609.0870402,295504021.38153994,274987738.95183676,386486532.87888205,319702977.791117,320210551.7487255
El Salvador,EL ,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,783689529.6516813,930593527.4476748,876279284.2544274,1067481523.7773385,1147958989.4423916,948781438.143487,1081669183.4862065,919015539.4734825,1001005903.69999,1137110014.5330892,1075300909.2790334,1448767011.3061929
Kenya,KEN,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,35789895.57085382,30487269.205176536,,34713699.0339605,32233603.94818036,46211867.92478517,39066645.59663951,48516916.796230026,38310369.00112736,46176102.57444471,37945942.997077964,53552068.13969021
Burundi,BUR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,31338606.435161456,40445041.18004645,47391268.886111885,42725771.34034641,47238114.36082642,37491781.433943115,45574380.65474237,41428951.627187155,53041335.70569257,61783428.071239635,57895390.54093151,
"Gambia, The",GAM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,253994583.75609124,296713624.06679505,302334267.51687324,259467320.77364525,344122899.01763445,373141849.00791633,377917944.81956017,414312269.8891018,403757840.0669918,336116249.3469953,356067110.42245173,451387241.4433921
South Africa,SOU,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,277796783.5472751,370856411.6029274,393568195.1151275,415071582.97514033,385442105.0268358,474978829.387242,446036829.6791683,384916942.81723624,530299263.92413306,579864499.6927791,418457386.12213326,501949688.1271085
Serbia,SER,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,219333675.48673308,259538996.71572626,,222076931.75716996,258583810.08410826,282850869.926781,295503372.6229719,346818117.3461724,316706251.09559476,272139203.776938,376367428.74412364,413986976.1667298
Indonesia,IND,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,475995682.93356395,,416203277.2713227,478314843.78037655,,475025257.4575019,599955588.5441971,549053370.4925987,545008671.163002,,703665095.0137556,688151546.934788
Lesotho,LES,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,373938084.9435123,361563775.46670127,383762091.5084426,510680484.78264576,392825242.4471976,,489354527.8626922,579674677.6284236,507423441.3313838,596699826.4403832,642586311.8360596,536997022.789417
Cabo Verde,CAB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,433015165.1795599,519208048.8641457,617960531.8584355,,523270463.36526656,514660541.28255296,725820410.2515166,654927354.9933482,,600846934.119898,,909758390.7152706
Central African Republic,CEN,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,2020450559.929369,2791652105.43706,2063063246.018122,2690953771.337174,3095995571.0423865,3417547659.0741444,3523254130.2278466,3546106875.300068,3766870744.629162,2970731054.8266435,3191898847.9466653,
Senegal,SEN,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,34638526.90709973,34837431.47542963,42800305.17509469,49754144.22382935,39317057.635655805,38670610.73739152,44452934.10356505,61220900.33708735,60271810.326361984,57284968.06768489,66871017.402474575,57683357.52412624
Bulgaria,BUL,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,33496175.99505563,43197019.39461448,37620197.26068801,38875903.2630063,39386296.41001963,39137711.06480062,43126364.218268625,46747125.130793646,55037634.981951475,43969029.37025362,48747731.16284179,64011552.138953224
Myanmar,MYA,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,2693362861.8608665,2702257478.7403126,3271216328.2094097,,3354620108.2414103,3907349626.656514,4090920560.4024925,3230472551.1002836,3829609050.1990094,4090218762.4543886,3678840697.3349977,4053478459.4507723
Papua New Guinea,PAP,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,619850136.468472,776411261.9033821,795813375.4163089,,733240440.3328876,881903074.9469062,1070533600.9374679,955398665.0234383,1135603894.0017872,1026413402.3823646,1085898133.795705,1187224753.774835
Lebanon,LEB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,1293097846.9317956,1177317557.2146366,1200175981.753584,1642743510.1351962,1626591750.6236162,1632136125.3993402,1829579113.2294595,2039311070.0836518,1815688423.8313982,2045858474.442604,2366782739.4727254,2351322238.0200872
